stn,year,mo,da,temp,max,min,prcp,name,Year/Month/Day
725300,1961,10,10,68.8,80.4,60.1,0.0,CHICAGO O'HARE INTERNATIONAL,1961-10-10
725300,1961,10,15,49.7,71.4,37.0,0.0,CHICAGO O'HARE INTERNATIONAL,1961-10-15
725300,1961,10,16,54.6,70.3,39.9,0.0,CHICAGO O'HARE INTERNATIONAL,1961-10-16
725300,1961,10,17,62.2,78.4,53.1,0.0,CHICAGO O'HARE INTERNATIONAL,1961-10-17
725300,1961,10,31,48.5,57.4,43.0,0.0,CHICAGO O'HARE INTERNATIONAL,1961-10-31
725300,1961,11,6,30.4,40.3,23.0,0.0,CHICAGO O'HARE INTERNATIONAL,1961-11-06
725300,1961,11,8,34.6,39.9,28.0,0.0,CHICAGO O'HARE INTERNATIONAL,1961-11-08
725300,1961,11,9,33.7,50.4,25.0,0.0,CHICAGO O'HARE INTERNATIONAL,1961-11-09
725300,1961,11,10,35.1,48.4,24.1,0.0,CHICAGO O'HARE INTERNATIONAL,1961-11-10
725300,1961,11,15,41.3,48.4,37.9,0.28,CHICAGO O'HARE INTERNATIONAL,1961-11-15
725300,1961,11,17,35.3,39.9,30.9,0.0,CHICAGO O'HARE INTERNATIONAL,1961-11-17
725300,1961,11,18,31.7,38.3,25.0,0.0,CHICAGO O'HARE INTERNATIONAL,1961-11-18
725300,1961,11,19,32.0,34.0,30.0,0.2,CHICAGO O'HARE INTERNATIONAL,1961-11-19
725300,1961,11,21,32.3,38.3,28.0,0.08,CHICAGO O'HARE INTERNATIONAL,1961-11-21
725300,1961,11,24,37.9,50.4,30.0,0.0,CHICAGO O'HARE INTERNATIONAL,1961-11-24
725300,1961,11,25,43.5,55.4,37.0,0.0,CHICAGO O'HARE INTERNATIONAL,1961-11-25
725300,1961,11,29,30.7,43.3,23.0,0.0,CHICAGO O'HARE INTERNATIONAL,1961-11-29
725300,1961,11,30,35.0,44.4,27.0,0.0,CHICAGO O'HARE INTERNATIONAL,1961-11-30
725300,1961,12,1,37.7,43.3,32.0,0.0,CHICAGO O'HARE INTERNATIONAL,1961-12-01
725300,1961,12,2,41.8,54.3,30.0,0.0,CHICAGO O'HARE INTERNATIONAL,1961-12-02
725300,1961,12,3,43.7,62.4,33.1,0.0,CHICAGO O'HARE INTERNATIONAL,1961-12-03
725300,1961,12,5,32.3,43.0,25.0,0.0,CHICAGO O'HARE INTERNATIONAL,1961-12-05
725300,1961,12,13,8.6,16.3,1.0,0.0,CHICAGO O'HARE INTERNATIONAL,1961-12-13
725300,1961,12,15,17.5,27.3,10.0,0.0,CHICAGO O'HARE INTERNATIONAL,1961-12-15
725300,1961,12,21,26.2,33.4,23.0,0.04,CHICAGO O'HARE INTERNATIONAL,1961-12-21
725300,1961,12,25,13.0,27.3,6.1,0.0,CHICAGO O'HARE INTERNATIONAL,1961-12-25
725300,1961,12,26,27.1,30.4,24.1,0.0,CHICAGO O'HARE INTERNATIONAL,1961-12-26
725300,1961,12,27,18.1,28.9,9.0,0.0,CHICAGO O'HARE INTERNATIONAL,1961-12-27
725300,1961,12,28,3.5,10.4,-4.0,0.01,CHICAGO O'HARE INTERNATIONAL,1961-12-28
725300,1961,12,29,8.2,14.4,-2.0,0.01,CHICAGO O'HARE INTERNATIONAL,1961-12-29
725300,1961,12,30,5.8,18.3,-2.0,0.0,CHICAGO O'HARE INTERNATIONAL,1961-12-30
725300,1961,12,31,11.0,26.4,1.0,0.0,CHICAGO O'HARE INTERNATIONAL,1961-12-31
725300,1961,2,19,27.9,39.9,19.9,0.0,CHICAGO O'HARE INTERNATIONAL,1961-02-19
725300,1961,2,22,33.9,50.4,25.0,0.04,CHICAGO O'HARE INTERNATIONAL,1961-02-22
725300,1961,2,26,30.0,40.3,23.0,0.01,CHICAGO O'HARE INTERNATIONAL,1961-02-26
725300,1961,3,1,35.9,49.3,28.0,0.0,CHICAGO O'HARE INTERNATIONAL,1961-03-01
725300,1961,3,4,40.0,54.3,37.0,1.06,CHICAGO O'HARE INTERNATIONAL,1961-03-04
725300,1961,3,6,38.7,51.4,32.0,0.31,CHICAGO O'HARE INTERNATIONAL,1961-03-06
725300,1961,3,14,38.0,49.3,33.1,0.0,CHICAGO O'HARE INTERNATIONAL,1961-03-14
725300,1961,3,18,29.8,34.3,26.1,0.2,CHICAGO O'HARE INTERNATIONAL,1961-03-18
725300,1961,3,21,39.8,46.4,36.0,0.39,CHICAGO O'HARE INTERNATIONAL,1961-03-21
725300,1961,3,22,41.2,45.3,37.9,0.01,CHICAGO O'HARE INTERNATIONAL,1961-03-22
725300,1961,3,23,39.3,43.3,36.0,0.08,CHICAGO O'HARE INTERNATIONAL,1961-03-23
725300,1961,4,6,38.2,43.3,36.0,0.08,CHICAGO O'HARE INTERNATIONAL,1961-04-06
725300,1961,4,12,40.2,44.4,37.0,0.12,CHICAGO O'HARE INTERNATIONAL,1961-04-12
725300,1961,4,13,42.0,55.4,34.0,0.0,CHICAGO O'HARE INTERNATIONAL,1961-04-13
725300,1961,4,14,45.7,61.3,35.1,0.0,CHICAGO O'HARE INTERNATIONAL,1961-04-14
725300,1961,4,16,31.6,41.0,28.0,0.47,CHICAGO O'HARE INTERNATIONAL,1961-04-16
725300,1961,4,20,53.2,65.3,46.0,0.08,CHICAGO O'HARE INTERNATIONAL,1961-04-20
725300,1961,4,22,53.0,60.4,46.0,0.31,CHICAGO O'HARE INTERNATIONAL,1961-04-22
725300,1961,4,23,52.6,65.3,39.9,0.12,CHICAGO O'HARE INTERNATIONAL,1961-04-23
725300,1961,4,25,41.7,45.3,39.9,0.12,CHICAGO O'HARE INTERNATIONAL,1961-04-25
725300,1961,4,26,49.2,65.3,39.0,0.0,CHICAGO O'HARE INTERNATIONAL,1961-04-26
725300,1961,4,28,45.9,55.9,37.0,0.04,CHICAGO O'HARE INTERNATIONAL,1961-04-28
725300,1961,5,6,59.1,75.4,50.0,0.04,CHICAGO O'HARE INTERNATIONAL,1961-05-06
725300,1961,5,16,50.8,60.4,39.0,0.0,CHICAGO O'HARE INTERNATIONAL,1961-05-16
725300,1961,5,17,51.7,59.4,46.9,0.0,CHICAGO O'HARE INTERNATIONAL,1961-05-17
725300,1961,5,20,55.3,64.4,48.9,0.08,CHICAGO O'HARE INTERNATIONAL,1961-05-20
725300,1961,5,26,41.2,47.3,36.0,0.0,CHICAGO O'HARE INTERNATIONAL,1961-05-26
725300,1961,5,28,60.1,72.3,51.1,0.0,CHICAGO O'HARE INTERNATIONAL,1961-05-28
725300,1961,5,31,64.0,85.3,53.1,0.16,CHICAGO O'HARE INTERNATIONAL,1961-05-31
725300,1961,6,1,73.4,84.0,68.0,0.0,CHICAGO O'HARE INTERNATIONAL,1961-06-01
725300,1961,6,7,68.4,85.3,57.9,0.94,CHICAGO O'HARE INTERNATIONAL,1961-06-07
725300,1961,6,9,63.8,78.4,55.0,0.0,CHICAGO O'HARE INTERNATIONAL,1961-06-09
725300,1961,7,4,63.1,78.1,60.1,0.47,CHICAGO O'HARE INTERNATIONAL,1961-07-04
725300,1961,7,14,73.4,82.4,64.0,0.0,CHICAGO O'HARE INTERNATIONAL,1961-07-14
725300,1961,7,19,74.4,85.3,64.9,0.16,CHICAGO O'HARE INTERNATIONAL,1961-07-19
725300,1961,7,21,71.8,80.1,66.0,0.47,CHICAGO O'HARE INTERNATIONAL,1961-07-21
725300,1961,7,23,72.8,80.1,68.0,0.08,CHICAGO O'HARE INTERNATIONAL,1961-07-23
725300,1961,7,30,76.5,91.4,68.0,0.59,CHICAGO O'HARE INTERNATIONAL,1961-07-30
725300,1961,7,31,76.5,84.9,70.0,0.31,CHICAGO O'HARE INTERNATIONAL,1961-07-31
725300,1961,8,1,72.6,77.4,71.1,0.43,CHICAGO O'HARE INTERNATIONAL,1961-08-01
725300,1961,8,22,61.5,74.3,48.9,0.02,CHICAGO O'HARE INTERNATIONAL,1961-08-22
725300,1961,9,2,76.0,87.4,66.9,0.59,CHICAGO O'HARE INTERNATIONAL,1961-09-02
725300,1961,9,4,70.4,78.4,64.0,0.04,CHICAGO O'HARE INTERNATIONAL,1961-09-04
725300,1961,9,12,71.3,80.4,68.0,1.1,CHICAGO O'HARE INTERNATIONAL,1961-09-12
725300,1961,9,30,65.9,75.4,60.1,0.35,CHICAGO O'HARE INTERNATIONAL,1961-09-30
725300,1961,10,4,52.7,69.4,44.1,0.0,CHICAGO O'HARE INTERNATIONAL,1961-10-04
725300,1961,10,20,46.2,48.4,39.9,0.01,CHICAGO O'HARE INTERNATIONAL,1961-10-20
725300,1961,10,21,46.4,49.3,44.1,0.0,CHICAGO O'HARE INTERNATIONAL,1961-10-21
725300,1961,10,28,49.5,56.3,46.9,0.24,CHICAGO O'HARE INTERNATIONAL,1961-10-28
725300,1961,10,29,59.1,70.3,52.0,0.75,CHICAGO O'HARE INTERNATIONAL,1961-10-29
725300,1961,11,2,64.2,77.4,54.0,0.16,CHICAGO O'HARE INTERNATIONAL,1961-11-02
725300,1961,11,11,44.2,65.3,33.1,0.01,CHICAGO O'HARE INTERNATIONAL,1961-11-11
725300,1961,11,12,52.4,59.4,48.0,0.0,CHICAGO O'HARE INTERNATIONAL,1961-11-12
725300,1961,11,22,37.3,45.3,34.0,0.2,CHICAGO O'HARE INTERNATIONAL,1961-11-22
725300,1961,12,9,28.9,32.4,27.0,0.12,CHICAGO O'HARE INTERNATIONAL,1961-12-09
725300,1961,12,11,18.6,33.4,12.9,0.16,CHICAGO O'HARE INTERNATIONAL,1961-12-11
725300,1961,12,16,26.8,33.4,23.0,0.08,CHICAGO O'HARE INTERNATIONAL,1961-12-16
725300,1961,12,18,31.0,35.4,28.9,0.0,CHICAGO O'HARE INTERNATIONAL,1961-12-18
725090,1961,1,15,35.2,50.0,30.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-01-15
725090,1961,1,17,33.2,45.0,27.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-01-17
725090,1961,1,20,13.7,23.0,5.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-01-20
725090,1961,1,21,11.1,19.9,5.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-01-21
725090,1961,1,27,14.4,19.9,10.9,0.0,GEN E L LOGAN INTERNATIONAL A,1961-01-27
725090,1961,2,1,8.4,21.9,1.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-02-01
725090,1961,2,3,13.4,26.1,3.9,0.0,GEN E L LOGAN INTERNATIONAL A,1961-02-03
725090,1961,2,4,30.1,33.1,23.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-02-04
725090,1961,2,5,23.0,30.9,17.1,0.0,GEN E L LOGAN INTERNATIONAL A,1961-02-05
725090,1961,2,11,29.6,39.0,25.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-02-11
725090,1961,2,12,25.4,30.0,19.9,0.0,GEN E L LOGAN INTERNATIONAL A,1961-02-12
725090,1961,3,1,34.0,37.9,28.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-03-01
725090,1961,3,8,32.6,46.9,28.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-03-08
725090,1961,3,10,28.9,34.0,23.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-03-10
725090,1961,3,19,32.0,37.0,30.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-03-19
725090,1961,3,20,34.1,42.1,28.9,0.0,GEN E L LOGAN INTERNATIONAL A,1961-03-20
725090,1961,11,29,30.8,34.0,28.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-11-29
725090,1961,12,25,27.8,34.0,24.1,0.0,GEN E L LOGAN INTERNATIONAL A,1961-12-25
725090,1961,1,3,27.5,32.0,23.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-01-03
725090,1961,1,4,25.1,30.0,19.9,0.0,GEN E L LOGAN INTERNATIONAL A,1961-01-04
725090,1961,1,5,24.0,30.0,18.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-01-05
725090,1961,1,7,42.1,48.9,39.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-01-07
725090,1961,1,9,26.2,34.0,21.9,0.0,GEN E L LOGAN INTERNATIONAL A,1961-01-09
725090,1961,1,10,22.3,32.0,17.1,0.0,GEN E L LOGAN INTERNATIONAL A,1961-01-10
725090,1961,1,11,31.4,45.0,24.1,0.0,GEN E L LOGAN INTERNATIONAL A,1961-01-11
725090,1961,1,12,33.2,41.0,27.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-01-12
725090,1961,1,13,29.9,44.1,19.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-01-13
725090,1961,1,14,45.6,55.0,39.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-01-14
725090,1961,1,18,36.8,39.0,30.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-01-18
725090,1961,1,19,17.0,28.0,9.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-01-19
725090,1961,1,22,14.1,24.1,7.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-01-22
725090,1961,1,23,13.1,18.0,7.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-01-23
725090,1961,1,24,14.0,18.0,8.1,0.0,GEN E L LOGAN INTERNATIONAL A,1961-01-24
725090,1961,1,25,9.8,19.0,3.9,0.0,GEN E L LOGAN INTERNATIONAL A,1961-01-25
725090,1961,1,26,14.3,21.0,10.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-01-26
725090,1961,1,28,16.1,24.1,10.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-01-28
725090,1961,1,29,19.3,28.0,12.9,0.0,GEN E L LOGAN INTERNATIONAL A,1961-01-29
725090,1961,1,30,17.5,25.0,10.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-01-30
725090,1961,1,31,18.8,25.0,14.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-01-31
725090,1961,2,2,3.4,15.1,-4.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-02-02
725090,1961,2,6,26.5,34.0,21.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-02-06
725090,1961,2,7,26.3,32.0,19.9,0.0,GEN E L LOGAN INTERNATIONAL A,1961-02-07
725090,1961,2,8,29.3,44.1,19.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-02-08
725090,1961,2,9,37.7,50.0,30.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-02-09
725090,1961,2,10,38.7,44.1,36.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-02-10
725090,1961,2,13,25.2,33.1,16.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-02-13
725090,1961,2,15,37.9,42.1,34.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-02-15
725090,1961,2,16,24.9,33.1,18.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-02-16
725090,1961,2,20,38.0,48.9,33.1,0.0,GEN E L LOGAN INTERNATIONAL A,1961-02-20
725090,1961,2,21,32.4,37.9,25.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-02-21
725090,1961,2,22,40.3,54.0,30.9,0.0,GEN E L LOGAN INTERNATIONAL A,1961-02-22
725090,1961,2,27,40.2,55.9,32.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-02-27
725090,1961,3,3,43.9,59.0,34.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-03-03
725090,1961,3,11,25.0,35.1,18.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-03-11
725090,1961,3,12,31.8,36.0,28.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-03-12
725090,1961,3,13,35.3,42.1,28.9,0.0,GEN E L LOGAN INTERNATIONAL A,1961-03-13
725090,1961,3,16,38.2,43.0,35.1,0.0,GEN E L LOGAN INTERNATIONAL A,1961-03-16
725090,1961,3,17,23.4,35.1,16.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-03-17
725090,1961,3,18,24.2,39.0,16.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-03-18
725090,1961,3,21,29.0,37.0,21.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-03-21
725090,1961,3,22,35.0,44.1,27.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-03-22
725090,1961,3,23,39.0,46.0,32.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-03-23
725090,1961,3,26,42.5,54.0,34.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-03-26
725090,1961,3,27,48.2,64.0,37.9,0.0,GEN E L LOGAN INTERNATIONAL A,1961-03-27
725090,1961,3,28,47.6,57.0,39.9,0.0,GEN E L LOGAN INTERNATIONAL A,1961-03-28
725090,1961,3,30,41.3,44.1,39.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-03-30
725090,1961,3,31,39.4,52.0,32.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-03-31
725090,1961,4,3,38.1,46.0,32.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-04-03
725090,1961,4,4,40.7,48.9,35.1,0.0,GEN E L LOGAN INTERNATIONAL A,1961-04-04
725090,1961,4,5,45.4,55.9,37.9,0.0,GEN E L LOGAN INTERNATIONAL A,1961-04-05
725090,1961,4,7,45.5,52.0,39.9,0.0,GEN E L LOGAN INTERNATIONAL A,1961-04-07
725090,1961,4,8,43.5,51.1,37.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-04-08
725090,1961,4,9,42.8,50.0,34.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-04-09
725090,1961,4,12,45.0,53.1,39.9,0.0,GEN E L LOGAN INTERNATIONAL A,1961-04-12
725090,1961,4,15,41.1,45.0,36.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-04-15
725090,1961,4,20,42.7,52.0,35.1,0.0,GEN E L LOGAN INTERNATIONAL A,1961-04-20
725090,1961,4,21,54.0,70.0,41.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-04-21
725090,1961,4,27,50.9,64.0,42.1,0.0,GEN E L LOGAN INTERNATIONAL A,1961-04-27
725090,1961,4,28,52.1,63.0,46.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-04-28
725090,1961,5,1,48.7,55.9,41.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-05-01
725090,1961,5,5,53.6,61.0,46.9,0.0,GEN E L LOGAN INTERNATIONAL A,1961-05-05
725090,1961,5,6,51.0,57.0,43.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-05-06
725090,1961,5,11,54.7,59.0,51.1,0.0,GEN E L LOGAN INTERNATIONAL A,1961-05-11
725090,1961,5,14,69.9,81.0,60.1,0.0,GEN E L LOGAN INTERNATIONAL A,1961-05-14
725090,1961,5,15,73.2,87.1,63.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-05-15
725090,1961,5,17,58.1,64.0,51.1,0.0,GEN E L LOGAN INTERNATIONAL A,1961-05-17
725090,1961,5,18,50.4,55.0,46.9,0.0,GEN E L LOGAN INTERNATIONAL A,1961-05-18
725090,1961,5,21,61.1,72.0,50.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-05-21
725090,1961,5,23,56.8,64.9,50.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-05-23
725090,1961,5,24,58.9,69.1,50.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-05-24
725090,1961,5,31,54.9,73.0,43.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-05-31
725090,1961,6,3,74.7,82.9,70.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-06-03
725090,1961,6,4,66.6,78.1,55.9,0.0,GEN E L LOGAN INTERNATIONAL A,1961-06-04
725090,1961,6,5,72.5,86.0,60.1,0.0,GEN E L LOGAN INTERNATIONAL A,1961-06-05
725090,1961,6,7,59.8,68.0,53.1,0.0,GEN E L LOGAN INTERNATIONAL A,1961-06-07
725090,1961,6,8,65.1,77.0,55.9,0.0,GEN E L LOGAN INTERNATIONAL A,1961-06-08
725090,1961,6,13,80.7,95.0,66.9,0.0,GEN E L LOGAN INTERNATIONAL A,1961-06-13
725090,1961,6,16,60.5,70.0,50.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-06-16
725090,1961,6,17,65.8,80.1,55.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-06-17
725090,1961,6,18,72.1,82.9,61.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-06-18
725090,1961,6,19,73.1,84.0,61.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-06-19
725090,1961,6,20,72.5,82.9,63.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-06-20
725090,1961,6,21,69.8,77.0,64.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-06-21
725090,1961,6,25,70.0,79.0,61.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-06-25
725090,1961,6,28,69.0,77.0,61.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-06-28
725090,1961,6,29,72.9,86.0,63.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-06-29
725090,1961,7,1,73.7,82.0,64.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-07-01
725090,1961,7,2,72.1,88.0,60.1,0.0,GEN E L LOGAN INTERNATIONAL A,1961-07-02
725090,1961,7,4,70.2,75.0,66.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-07-04
725090,1961,7,5,65.7,73.0,57.9,0.0,GEN E L LOGAN INTERNATIONAL A,1961-07-05
725090,1961,7,6,64.5,70.0,60.1,0.0,GEN E L LOGAN INTERNATIONAL A,1961-07-06
725090,1961,7,12,79.0,90.0,69.1,0.0,GEN E L LOGAN INTERNATIONAL A,1961-07-12
725090,1961,7,17,63.0,66.9,60.1,0.0,GEN E L LOGAN INTERNATIONAL A,1961-07-17
725090,1961,7,19,79.6,87.1,72.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-07-19
725090,1961,7,21,76.2,90.0,66.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-07-21
725090,1961,7,22,76.9,84.0,71.1,0.0,GEN E L LOGAN INTERNATIONAL A,1961-07-22
725090,1961,7,23,78.9,88.0,71.1,0.0,GEN E L LOGAN INTERNATIONAL A,1961-07-23
725090,1961,7,24,78.4,84.9,73.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-07-24
725090,1961,7,27,74.5,79.0,69.1,0.0,GEN E L LOGAN INTERNATIONAL A,1961-07-27
725090,1961,7,28,69.6,77.0,64.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-07-28
725090,1961,7,30,75.7,90.0,66.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-07-30
725090,1961,8,4,65.7,72.0,62.1,0.0,GEN E L LOGAN INTERNATIONAL A,1961-08-04
725090,1961,8,5,64.5,71.1,60.1,0.0,GEN E L LOGAN INTERNATIONAL A,1961-08-05
725090,1961,8,7,73.5,88.0,64.9,0.0,GEN E L LOGAN INTERNATIONAL A,1961-08-07
725090,1961,8,8,76.8,86.0,68.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-08-08
725090,1961,8,9,77.6,88.0,69.1,0.0,GEN E L LOGAN INTERNATIONAL A,1961-08-09
725090,1961,8,10,79.2,89.1,72.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-08-10
725090,1961,8,11,80.6,91.0,73.9,0.0,GEN E L LOGAN INTERNATIONAL A,1961-08-11
725090,1961,8,12,80.0,89.1,73.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-08-12
725090,1961,8,13,74.1,82.0,68.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-08-13
725090,1961,8,14,65.8,75.0,57.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-08-14
725090,1961,8,15,69.8,81.0,60.1,0.0,GEN E L LOGAN INTERNATIONAL A,1961-08-15
725090,1961,8,16,74.2,84.9,66.9,0.0,GEN E L LOGAN INTERNATIONAL A,1961-08-16
725090,1961,8,17,65.7,75.9,55.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-08-17
725090,1961,8,18,68.5,75.0,61.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-08-18
725090,1961,8,19,72.5,86.0,62.1,0.0,GEN E L LOGAN INTERNATIONAL A,1961-08-19
725090,1961,8,20,72.1,82.9,64.9,0.0,GEN E L LOGAN INTERNATIONAL A,1961-08-20
725090,1961,8,26,79.2,88.0,73.9,0.0,GEN E L LOGAN INTERNATIONAL A,1961-08-26
725090,1961,8,28,76.5,84.0,70.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-08-28
725090,1961,8,31,75.7,82.9,70.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-08-31
725090,1961,9,1,78.0,93.0,68.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-09-01
725090,1961,9,5,78.3,87.1,71.1,0.0,GEN E L LOGAN INTERNATIONAL A,1961-09-05
725090,1961,9,6,74.5,80.1,69.1,0.0,GEN E L LOGAN INTERNATIONAL A,1961-09-06
725090,1961,9,8,71.2,81.0,66.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-09-08
725090,1961,9,9,74.3,86.0,68.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-09-09
725090,1961,9,10,78.2,91.9,70.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-09-10
725090,1961,9,11,82.3,93.9,71.1,0.0,GEN E L LOGAN INTERNATIONAL A,1961-09-11
725090,1961,9,12,82.8,91.9,75.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-09-12
725090,1961,9,14,74.5,84.0,66.9,0.0,GEN E L LOGAN INTERNATIONAL A,1961-09-14
725090,1961,9,16,59.3,66.9,51.1,0.0,GEN E L LOGAN INTERNATIONAL A,1961-09-16
725090,1961,9,17,56.6,63.0,48.9,0.0,GEN E L LOGAN INTERNATIONAL A,1961-09-17
725090,1961,9,18,54.4,63.0,46.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-09-18
725090,1961,9,19,57.1,64.0,48.9,0.0,GEN E L LOGAN INTERNATIONAL A,1961-09-19
725090,1961,9,20,63.7,70.0,57.9,0.0,GEN E L LOGAN INTERNATIONAL A,1961-09-20
725090,1961,9,27,67.7,78.1,59.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-09-27
725090,1961,9,28,65.8,75.9,57.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-09-28
725090,1961,9,29,57.9,64.9,51.1,0.0,GEN E L LOGAN INTERNATIONAL A,1961-09-29
725090,1961,9,30,58.4,70.0,48.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-09-30
725090,1961,10,1,62.2,73.9,54.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-10-01
725090,1961,10,5,49.8,62.1,39.9,0.0,GEN E L LOGAN INTERNATIONAL A,1961-10-05
725090,1961,10,6,62.0,78.1,52.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-10-06
725090,1961,10,7,63.3,71.1,55.9,0.0,GEN E L LOGAN INTERNATIONAL A,1961-10-07
725090,1961,10,8,60.6,66.9,57.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-10-08
725090,1961,10,10,68.6,80.1,59.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-10-10
725090,1961,10,13,62.7,73.9,57.9,0.0,GEN E L LOGAN INTERNATIONAL A,1961-10-13
725090,1961,10,14,63.1,68.0,57.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-10-14
725090,1961,10,16,40.8,48.9,36.0,0.0,GEN E L LOGAN INTERNATIONAL A,1961-10-16
725090,1961,10,17,49.0,66.0,39.9,0.0,GEN E L LOGAN INTERNATIONAL A,1961-10-17
