stn,year,mo,da,temp,max,min,prcp,name,Year/Month/Day
725970,2010,1,10,45.5,50.0,42.1,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-01-10
725970,2010,1,12,54.6,64.0,46.0,0.01,ROGUE VALLEY INTL-MEDFORD AIR,2010-01-12
725970,2010,2,2,39.8,46.9,35.1,0.16,ROGUE VALLEY INTL-MEDFORD AIR,2010-02-02
725970,2010,2,10,39.7,55.9,30.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-02-10
725970,2010,3,12,49.0,54.0,39.9,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-03-12
725970,2010,3,26,44.8,55.9,39.9,0.07,ROGUE VALLEY INTL-MEDFORD AIR,2010-03-26
725970,2010,4,17,56.3,71.1,43.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-04-17
725970,2010,5,5,47.4,64.0,35.1,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-05-05
725970,2010,5,15,66.3,82.0,51.1,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-05-15
725970,2010,5,16,67.6,82.0,53.1,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-05-16
725970,2010,6,8,63.3,78.1,48.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-06-08
725970,2010,6,16,54.7,66.9,43.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-06-16
725970,2010,6,25,73.5,90.0,57.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-06-25
725970,2010,7,28,79.6,93.9,62.1,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-07-28
725970,2010,8,21,70.8,91.9,54.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-08-21
725970,2010,9,4,76.0,96.1,60.1,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-09-04
725970,2010,9,13,67.9,87.1,52.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-09-13
725970,2010,9,23,59.9,77.0,44.1,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-09-23
725970,2010,9,24,62.3,82.9,46.9,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-09-24
725970,2010,9,27,68.7,91.0,51.1,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-09-27
725970,2010,10,18,53.3,72.0,37.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-10-18
725970,2010,11,19,40.3,48.0,37.0,0.13,ROGUE VALLEY INTL-MEDFORD AIR,2010-11-19
725970,2010,11,20,37.5,44.1,32.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-11-20
725970,2010,11,30,40.2,48.0,36.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-11-30
725970,2010,12,3,39.6,48.0,37.0,0.66,ROGUE VALLEY INTL-MEDFORD AIR,2010-12-03
725970,2010,12,18,42.1,48.0,37.0,0.21,ROGUE VALLEY INTL-MEDFORD AIR,2010-12-18
725970,2010,12,20,37.8,46.9,34.0,0.42,ROGUE VALLEY INTL-MEDFORD AIR,2010-12-20
725970,2010,12,30,35.8,43.0,33.1,0.04,ROGUE VALLEY INTL-MEDFORD AIR,2010-12-30
725970,2010,12,31,29.0,41.0,21.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-12-31
725970,2010,11,11,40.1,52.0,33.8,0.02,ROGUE VALLEY INTL-MEDFORD AIR,2010-11-11
725970,2010,1,17,48.4,55.4,44.1,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-01-17
725970,2010,2,25,44.0,57.9,30.2,0.02,ROGUE VALLEY INTL-MEDFORD AIR,2010-02-25
725970,2010,10,23,52.9,61.0,44.6,0.21,ROGUE VALLEY INTL-MEDFORD AIR,2010-10-23
725970,2010,2,5,46.2,59.0,33.8,0.06,ROGUE VALLEY INTL-MEDFORD AIR,2010-02-05
725970,2010,1,7,48.8,53.6,44.1,0.07,ROGUE VALLEY INTL-MEDFORD AIR,2010-01-07
725970,2010,3,4,41.5,50.0,37.4,0.45,ROGUE VALLEY INTL-MEDFORD AIR,2010-03-04
725970,2010,4,14,48.4,57.0,42.8,0.15,ROGUE VALLEY INTL-MEDFORD AIR,2010-04-14
725970,2010,11,14,46.3,51.8,44.1,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-11-14
725970,2010,11,17,38.2,53.1,30.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-11-17
725970,2010,1,13,48.9,55.9,43.0,0.64,ROGUE VALLEY INTL-MEDFORD AIR,2010-01-13
725970,2010,1,31,43.6,52.0,37.0,0.14,ROGUE VALLEY INTL-MEDFORD AIR,2010-01-31
725970,2010,2,9,45.3,55.9,39.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-02-09
725970,2010,2,19,45.1,64.0,30.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-02-19
725970,2010,2,27,43.2,59.0,32.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-02-27
725970,2010,3,28,55.9,72.0,45.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-03-28
725970,2010,4,16,54.6,70.0,44.1,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-04-16
725970,2010,4,28,44.9,53.1,39.9,0.15,ROGUE VALLEY INTL-MEDFORD AIR,2010-04-28
725970,2010,5,3,55.3,71.1,42.1,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-05-03
725970,2010,5,8,58.1,71.1,43.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-05-08
725970,2010,5,13,58.8,79.0,44.1,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-05-13
725970,2010,7,4,65.1,86.0,46.9,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-07-04
725970,2010,7,5,69.1,84.9,52.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-07-05
725970,2010,7,6,69.3,96.1,51.1,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-07-06
725970,2010,8,22,66.3,80.1,54.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-08-22
725970,2010,8,25,80.9,105.1,57.9,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-08-25
725970,2010,9,9,60.1,71.1,54.0,0.01,ROGUE VALLEY INTL-MEDFORD AIR,2010-09-09
725970,2010,10,2,68.1,91.0,51.1,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-10-02
725970,2010,10,15,61.2,82.0,46.9,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-10-15
725970,2010,10,17,56.4,71.1,43.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-10-17
725970,2010,11,12,46.7,57.9,42.1,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-11-12
725970,2010,11,26,35.5,48.9,30.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-11-26
725970,2010,1,25,45.7,51.1,42.1,0.37,ROGUE VALLEY INTL-MEDFORD AIR,2010-01-25
725970,2010,2,17,46.7,64.0,33.1,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-02-17
725970,2010,2,22,39.5,59.0,25.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-02-22
725970,2010,3,15,48.1,69.1,33.1,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-03-15
725970,2010,3,18,48.0,68.0,36.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-03-18
725970,2010,3,19,50.4,73.0,33.1,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-03-19
725970,2010,4,10,46.5,64.0,35.1,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-04-10
725970,2010,5,7,56.6,72.0,45.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-05-07
725970,2010,5,12,52.7,70.0,45.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-05-12
725970,2010,5,28,52.8,64.9,48.0,0.04,ROGUE VALLEY INTL-MEDFORD AIR,2010-05-28
725970,2010,5,31,64.7,77.0,57.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-05-31
725970,2010,6,2,61.9,71.1,57.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-06-02
725970,2010,7,21,71.7,91.0,55.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-07-21
725970,2010,8,4,77.3,95.0,59.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-08-04
725970,2010,8,16,81.7,105.1,63.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-08-16
725970,2010,9,15,70.3,87.1,53.1,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-09-15
725970,2010,9,18,62.1,66.0,57.9,0.1,ROGUE VALLEY INTL-MEDFORD AIR,2010-09-18
725970,2010,9,19,62.9,72.0,60.1,0.3,ROGUE VALLEY INTL-MEDFORD AIR,2010-09-19
725970,2010,9,20,60.4,73.0,51.1,0.38,ROGUE VALLEY INTL-MEDFORD AIR,2010-09-20
725970,2010,9,22,57.8,73.0,46.9,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-09-22
725970,2010,10,5,52.5,70.0,37.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-10-05
725970,2010,10,13,58.0,84.9,39.9,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-10-13
725970,2010,11,3,55.1,75.9,41.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-11-03
725970,2010,11,10,45.3,54.0,42.1,0.3,ROGUE VALLEY INTL-MEDFORD AIR,2010-11-10
725970,2010,11,27,40.3,46.9,35.1,0.28,ROGUE VALLEY INTL-MEDFORD AIR,2010-11-27
725970,2010,12,7,50.8,63.0,44.1,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-12-07
725970,2010,1,28,42.1,55.9,34.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-01-28
725970,2010,2,1,42.2,51.1,37.9,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-02-01
725970,2010,2,6,49.9,57.9,43.0,0.03,ROGUE VALLEY INTL-MEDFORD AIR,2010-02-06
725970,2010,2,7,47.6,55.0,44.1,0.06,ROGUE VALLEY INTL-MEDFORD AIR,2010-02-07
725970,2010,2,8,43.5,54.0,37.0,0.02,ROGUE VALLEY INTL-MEDFORD AIR,2010-02-08
725970,2010,2,18,44.6,63.0,30.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-02-18
725970,2010,2,26,54.6,59.0,52.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-02-26
725970,2010,3,7,47.4,63.0,33.1,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-03-07
725970,2010,3,11,42.6,51.1,36.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-03-11
725970,2010,3,25,48.7,72.0,42.1,0.15,ROGUE VALLEY INTL-MEDFORD AIR,2010-03-25
725970,2010,3,27,47.1,72.0,33.1,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-03-27
725970,2010,3,29,56.7,63.0,50.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-03-29
725970,2010,4,2,43.5,54.0,36.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-04-02
725970,2010,4,22,47.8,64.0,37.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-04-22
725970,2010,4,29,44.1,53.1,37.0,0.2,ROGUE VALLEY INTL-MEDFORD AIR,2010-04-29
725970,2010,5,9,57.8,70.0,48.9,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-05-09
725970,2010,6,1,63.8,73.0,57.9,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-06-01
725970,2010,6,5,59.6,70.0,48.0,0.05,ROGUE VALLEY INTL-MEDFORD AIR,2010-06-05
725970,2010,6,23,72.2,86.0,57.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-06-23
725970,2010,7,7,79.3,100.9,57.9,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-07-07
725970,2010,7,11,78.7,96.1,61.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-07-11
725970,2010,7,13,71.6,91.9,55.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-07-13
725970,2010,7,19,71.6,91.0,53.1,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-07-19
725970,2010,7,22,76.0,93.9,59.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-07-22
725970,2010,8,8,73.7,90.0,59.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-08-08
725970,2010,8,14,80.8,100.9,62.1,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-08-14
725970,2010,8,17,82.5,105.1,66.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-08-17
725970,2010,8,23,66.3,91.9,48.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-08-23
725970,2010,9,2,70.3,97.0,54.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-09-02
725970,2010,9,16,67.6,79.0,55.9,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-09-16
725970,2010,10,4,60.5,77.0,54.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-10-04
725970,2010,11,13,41.9,57.0,34.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-11-13
725970,2010,12,4,40.5,51.1,34.0,0.04,ROGUE VALLEY INTL-MEDFORD AIR,2010-12-04
725970,2010,2,12,44.8,57.0,33.8,0.07,ROGUE VALLEY INTL-MEDFORD AIR,2010-02-12
725970,2010,4,4,41.5,55.0,33.8,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-04-04
725970,2010,10,30,53.0,59.0,48.2,0.02,ROGUE VALLEY INTL-MEDFORD AIR,2010-10-30
725970,2010,11,1,56.0,71.1,46.4,0.02,ROGUE VALLEY INTL-MEDFORD AIR,2010-11-01
725970,2010,12,13,48.1,53.6,46.4,0.19,ROGUE VALLEY INTL-MEDFORD AIR,2010-12-13
725970,2010,12,16,34.5,44.1,28.4,0.02,ROGUE VALLEY INTL-MEDFORD AIR,2010-12-16
725970,2010,12,26,40.0,52.0,30.2,0.04,ROGUE VALLEY INTL-MEDFORD AIR,2010-12-26
725970,2010,1,1,45.9,52.0,42.8,0.97,ROGUE VALLEY INTL-MEDFORD AIR,2010-01-01
725970,2010,1,22,43.9,50.0,39.0,0.01,ROGUE VALLEY INTL-MEDFORD AIR,2010-01-22
725970,2010,1,26,45.2,51.1,42.8,0.28,ROGUE VALLEY INTL-MEDFORD AIR,2010-01-26
725970,2010,1,27,43.3,52.0,37.4,0.13,ROGUE VALLEY INTL-MEDFORD AIR,2010-01-27
725970,2010,12,28,40.8,43.0,39.2,0.09,ROGUE VALLEY INTL-MEDFORD AIR,2010-12-28
725970,2010,4,5,39.5,51.1,30.2,0.12,ROGUE VALLEY INTL-MEDFORD AIR,2010-04-05
725970,2010,5,6,44.6,66.0,30.2,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-05-06
725970,2010,10,31,52.4,57.9,48.2,0.04,ROGUE VALLEY INTL-MEDFORD AIR,2010-10-31
725970,2010,11,8,43.1,52.0,37.4,0.21,ROGUE VALLEY INTL-MEDFORD AIR,2010-11-08
725970,2010,11,23,37.6,43.0,30.2,0.07,ROGUE VALLEY INTL-MEDFORD AIR,2010-11-23
725970,2010,12,11,46.3,48.9,42.8,0.12,ROGUE VALLEY INTL-MEDFORD AIR,2010-12-11
725970,2010,11,6,50.5,62.1,42.1,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-11-06
725970,2010,1,3,37.2,48.0,33.1,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-01-03
725970,2010,1,11,47.1,66.9,39.9,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-01-11
725970,2010,2,23,45.1,57.9,37.9,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-02-23
725970,2010,3,16,53.2,71.1,37.9,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-03-16
725970,2010,3,22,50.5,59.0,42.1,0.02,ROGUE VALLEY INTL-MEDFORD AIR,2010-03-22
725970,2010,3,24,53.1,73.9,39.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-03-24
725970,2010,5,2,51.3,70.0,37.9,0.02,ROGUE VALLEY INTL-MEDFORD AIR,2010-05-02
725970,2010,5,19,53.9,70.0,41.0,0.09,ROGUE VALLEY INTL-MEDFORD AIR,2010-05-19
725970,2010,6,19,60.0,71.1,52.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-06-19
725970,2010,6,20,59.1,72.0,50.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-06-20
725970,2010,6,21,61.1,81.0,45.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-06-21
725970,2010,6,24,71.6,89.1,54.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-06-24
725970,2010,7,9,78.9,100.0,61.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-07-09
725970,2010,7,24,81.0,102.0,62.1,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-07-24
725970,2010,7,26,82.8,100.0,64.9,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-07-26
725970,2010,8,2,74.5,91.9,55.9,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-08-02
725970,2010,8,5,76.2,95.0,59.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-08-05
725970,2010,8,13,76.9,97.0,57.9,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-08-13
725970,2010,10,3,69.8,87.1,59.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-10-03
725970,2010,10,25,45.6,53.1,37.9,0.7,ROGUE VALLEY INTL-MEDFORD AIR,2010-10-25
725970,2010,10,27,40.5,53.1,32.0,0.06,ROGUE VALLEY INTL-MEDFORD AIR,2010-10-27
725970,2010,1,8,48.0,52.0,44.1,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-01-08
725970,2010,1,18,45.7,57.0,35.1,0.06,ROGUE VALLEY INTL-MEDFORD AIR,2010-01-18
725970,2010,1,21,46.9,54.0,37.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-01-21
725970,2010,2,3,42.7,51.1,37.0,0.06,ROGUE VALLEY INTL-MEDFORD AIR,2010-02-03
725970,2010,2,24,46.0,53.1,41.0,0.33,ROGUE VALLEY INTL-MEDFORD AIR,2010-02-24
725970,2010,3,1,47.6,62.1,35.1,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-03-01
725970,2010,3,23,45.9,66.9,30.9,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-03-23
725970,2010,3,30,41.7,50.0,37.0,0.65,ROGUE VALLEY INTL-MEDFORD AIR,2010-03-30
725970,2010,3,31,41.1,51.1,37.0,0.21,ROGUE VALLEY INTL-MEDFORD AIR,2010-03-31
725970,2010,4,15,49.1,66.9,37.9,0.12,ROGUE VALLEY INTL-MEDFORD AIR,2010-04-15
725970,2010,4,21,45.0,53.1,41.0,0.52,ROGUE VALLEY INTL-MEDFORD AIR,2010-04-21
725970,2010,5,4,46.2,64.0,32.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-05-04
725970,2010,5,17,62.3,80.1,51.1,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-05-17
725970,2010,5,26,51.4,60.1,45.0,0.35,ROGUE VALLEY INTL-MEDFORD AIR,2010-05-26
725970,2010,5,30,59.8,78.1,44.1,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-05-30
725970,2010,6,26,71.1,89.1,54.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-06-26
725970,2010,7,12,80.7,97.0,64.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-07-12
725970,2010,7,23,77.5,97.0,61.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-07-23
725970,2010,7,27,80.7,97.0,64.9,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-07-27
725970,2010,8,7,74.9,91.0,59.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-08-07
725970,2010,8,19,75.1,93.0,59.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-08-19
725970,2010,9,11,63.6,86.0,46.9,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-09-11
725970,2010,10,1,71.5,95.0,52.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-10-01
725970,2010,10,10,62.3,75.9,51.1,0.01,ROGUE VALLEY INTL-MEDFORD AIR,2010-10-10
725970,2010,10,24,52.7,59.0,50.0,0.75,ROGUE VALLEY INTL-MEDFORD AIR,2010-10-24
725970,2010,11,7,52.5,59.0,46.0,0.5,ROGUE VALLEY INTL-MEDFORD AIR,2010-11-07
725970,2010,11,22,39.7,46.0,35.1,0.03,ROGUE VALLEY INTL-MEDFORD AIR,2010-11-22
725970,2010,12,14,49.2,55.9,43.0,0.08,ROGUE VALLEY INTL-MEDFORD AIR,2010-12-14
725970,2010,12,17,32.1,41.0,28.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-12-17
725970,2010,1,6,49.4,54.0,46.9,0.1,ROGUE VALLEY INTL-MEDFORD AIR,2010-01-06
725970,2010,1,9,47.2,52.0,44.1,0.13,ROGUE VALLEY INTL-MEDFORD AIR,2010-01-09
725970,2010,1,19,49.7,53.1,45.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-01-19
725970,2010,2,20,43.6,62.1,28.9,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-02-20
725970,2010,3,10,39.7,48.9,34.0,0.05,ROGUE VALLEY INTL-MEDFORD AIR,2010-03-10
725970,2010,4,19,60.4,78.1,45.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-04-19
725970,2010,4,24,58.0,73.0,45.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-04-24
725970,2010,5,24,52.1,64.0,44.1,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-05-24
725970,2010,5,27,50.7,62.1,45.0,0.5,ROGUE VALLEY INTL-MEDFORD AIR,2010-05-27
725970,2010,5,29,53.8,73.0,39.9,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-05-29
725970,2010,6,6,66.6,75.9,59.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-06-06
725970,2010,6,29,69.7,91.0,54.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-06-29
725970,2010,8,3,75.7,95.0,57.9,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-08-03
725970,2010,8,20,73.0,93.0,54.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-08-20
725970,2010,8,24,75.1,102.9,53.1,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-08-24
725970,2010,8,26,79.9,105.1,61.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-08-26
725970,2010,9,10,58.0,81.0,43.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-09-10
725970,2010,10,6,56.2,73.9,43.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-10-06
725970,2010,10,9,62.4,75.9,55.9,0.02,ROGUE VALLEY INTL-MEDFORD AIR,2010-10-09
725970,2010,10,11,56.3,69.1,46.0,0.04,ROGUE VALLEY INTL-MEDFORD AIR,2010-10-11
725970,2010,10,22,57.1,64.0,48.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-10-22
725970,2010,11,25,30.4,44.1,21.9,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-11-25
725970,2010,11,29,34.2,44.1,26.1,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-11-29
725970,2010,12,1,43.9,48.0,42.1,0.26,ROGUE VALLEY INTL-MEDFORD AIR,2010-12-01
725970,2010,12,2,44.3,46.9,39.9,0.1,ROGUE VALLEY INTL-MEDFORD AIR,2010-12-02
725970,2010,2,11,43.4,57.2,37.4,0.1,ROGUE VALLEY INTL-MEDFORD AIR,2010-02-11
725970,2010,6,3,59.0,64.0,53.6,0.24,ROGUE VALLEY INTL-MEDFORD AIR,2010-06-03
725970,2010,7,10,81.5,100.4,66.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-07-10
725970,2010,1,23,38.4,48.9,28.4,0.11,ROGUE VALLEY INTL-MEDFORD AIR,2010-01-23
725970,2010,4,11,46.6,64.0,37.4,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-04-11
725970,2010,12,21,37.6,55.9,26.6,0.06,ROGUE VALLEY INTL-MEDFORD AIR,2010-12-21
725970,2010,1,4,37.2,50.0,33.8,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-01-04
725970,2010,1,16,48.5,57.9,43.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-01-16
725970,2010,4,6,44.7,55.9,39.2,0.01,ROGUE VALLEY INTL-MEDFORD AIR,2010-04-06
725970,2010,4,9,40.2,57.9,28.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-04-09
725970,2010,4,27,52.2,68.0,46.0,0.67,ROGUE VALLEY INTL-MEDFORD AIR,2010-04-27
725970,2010,10,29,49.8,60.1,46.4,0.12,ROGUE VALLEY INTL-MEDFORD AIR,2010-10-29
725970,2010,11,16,51.7,55.9,44.6,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-11-16
725970,2010,12,22,43.9,54.0,39.0,0.14,ROGUE VALLEY INTL-MEDFORD AIR,2010-12-22
725970,2010,12,27,39.0,42.8,37.0,0.37,ROGUE VALLEY INTL-MEDFORD AIR,2010-12-27
725970,2010,10,20,57.1,80.1,37.9,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-10-20
725970,2010,3,14,41.2,62.1,28.9,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-03-14
725970,2010,4,12,49.6,59.0,39.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-04-12
725970,2010,4,25,51.9,73.0,36.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-04-25
725970,2010,5,22,43.1,54.0,36.0,0.09,ROGUE VALLEY INTL-MEDFORD AIR,2010-05-22
725970,2010,6,9,60.8,75.9,48.9,0.01,ROGUE VALLEY INTL-MEDFORD AIR,2010-06-09
725970,2010,6,12,62.5,84.0,46.9,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-06-12
725970,2010,6,15,58.9,75.9,43.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-06-15
725970,2010,6,22,66.4,86.0,48.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-06-22
725970,2010,6,28,74.5,91.9,55.9,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-06-28
725970,2010,7,1,64.6,80.1,48.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-07-01
725970,2010,7,16,82.0,100.0,64.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-07-16
725970,2010,7,18,76.1,96.1,57.9,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-07-18
725970,2010,7,30,77.4,95.0,61.0,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-07-30
725970,2010,8,11,70.2,84.0,57.9,0.0,ROGUE VALLEY INTL-MEDFORD AIR,2010-08-11
725970,2010,8,18,67.8,93.0,55.9,0.78,ROGUE VALLEY INTL-MEDFORD AIR,2010-08-18
